language, code                                                                                                                                                             , human_comment                                                                                                                                                  , model_comment                                                                                                                                                                                                                                                                    , bleu              , rouge1            , rouge2            , rougeL
python  , "def connect(networks: dict, timeout: int = 10, retries: int = 5):
          """"""
          connect to wifi access point
          :param: networks: dict of ""ssid"": ""password""
          :param: timeout: a timeout, how long to wait for association
          :return:
          """""""                                                                                                                                                          , "connect to wifi access point
                                                                                                                                                                             :param: networks: dict of ""ssid"": ""password""
                                                                                                                                                                             :param: timeout: a timeout, how long to wait for association
                                                                                                                                                                             :return:"                                                                                                                                                      ,                                                                                                                                                                                                                                                                                  , 0.2496047344967679, 0.4109366039448251, 0.2810573117880628, 0.3473535707782312
python  , "def id(self):
          """"""Gets the id of this OperationSortResultsScore.
          
          
          :return: The id of this OperationSortResultsScore.
          :rtype: str
          """""""                                                                                                                                                          , "Gets the id of this OperationSortResultsScore.
                                                                                                                                                                             
                                                                                                                                                                             
                                                                                                                                                                             :return: The id of this OperationSortResultsScore.
                                                                                                                                                                             :rtype: str"                                                                                                                                                   , "Args:
                                                                                                                                                                                                                                                                                                                                              self: Unused argument for compatibility with Python 2.x syntax. It's not required in this case, but it should be included to maintain consistency with other methods that may take a first positional argument as 'self'.
                                                                                                                                                                                                                                                                                                                                              (blank line)
                                                                                                                                                                                                                                                                                                                                              Returns:
                                                                                                                                                                                                                                                                                                                                              str: The id of this OperationSortResultsScore."                                                                                                                                                                                                                                  , 0.2496047344967679, 0.4109366039448251, 0.2810573117880628, 0.3473535707782312
python  , "def parameters(self):
          """"""Gets the parameters of this OperationSortResultsScore.
          
          
          :return: The parameters of this OperationSortResultsScore.
          :rtype: OperationSortResultsScoreParameters
          """""""                                                                                                                                                          , "Gets the parameters of this OperationSortResultsScore.
                                                                                                                                                                             
                                                                                                                                                                             
                                                                                                                                                                             :return: The parameters of this OperationSortResultsScore.
                                                                                                                                                                             :rtype: OperationSortResultsScoreParameters"                                                                                                                   , "Args:
                                                                                                                                                                                                                                                                                                                                              self
                                                                                                                                                                                                                                                                                                                                              Returns:
                                                                                                                                                                                                                                                                                                                                              The parameters of this OperationSortResultsScore. (OperationSortResultsScoreParameters)"                                                                                                                                                                                         , 0.2496047344967679, 0.4109366039448251, 0.2810573117880628, 0.3473535707782312
python  , "def get_modified_rows(self):
          """"""Returns list of modified rows if no errors were found, otherwise
          empty list.
          """""""                                                                                                                                                          , "Returns list of modified rows if no errors were found, otherwise
                                                                                                                                                                             empty list."                                                                                                                                                   , "Args:
                                                                                                                                                                                                                                                                                                                                              self
                                                                                                                                                                                                                                                                                                                                              Returns:
                                                                                                                                                                                                                                                                                                                                              List[Row]"                                                                                                                                                                                                                                                                       , 0.2496047344967679, 0.4109366039448251, 0.2810573117880628, 0.3473535707782312
python  , "def get_hierarchy(self, row):
          """"""Returns list representing hierarchy in the row.
          
          Arguments:
          row -- data row
          """""""                                                                                                                                                          , "Returns list representing hierarchy in the row.
                                                                                                                                                                             
                                                                                                                                                                             Arguments:
                                                                                                                                                                             row -- data row"                                                                                                                                               , """Returns a list representing hierarchy in the row. Args: row -- data row"""                                                                                                                                                                                                    , 0.2496047344967679, 0.4109366039448251, 0.2810573117880628, 0.3473535707782312
python  , "def create_hierarchy_rows(self, new_hierarchy, row_len):
          """"""Returns rows list of hierarchy rows that should be put inside
          data to show new_hierarchy. If hierarchy rows have been added for
          new_hierarchy already, empty list will be returned. Hierarchy rows
          will be have not empty: id(if created), type, name and summable fields.
          
          Arguments:
          new_hierarchy -- list representing hierarchy in row in data
          row_len -- length of that row, needed create correct hierarchy row
          """""""                                                                                                                                                          , "Returns rows list of hierarchy rows that should be put inside
                                                                                                                                                                             data to show new_hierarchy. If hierarchy rows have been added for
                                                                                                                                                                             new_hierarchy already, empty list will be returned. Hierarchy rows
                                                                                                                                                                             will be have not empty: id(if created), type, name and summable fields.
                                                                                                                                                                             
                                                                                                                                                                             Arguments:
                                                                                                                                                                             new_hierarchy -- list representing hierarchy in row in data
                                                                                                                                                                             row_len -- length of that row, needed create correct hierarchy row"                                                                                            , "Args:
                                                                                                                                                                                                                                                                                                                                              new_hierarchy: list representing hierarchy in row in data,
                                                                                                                                                                                                                                                                                                                                              row_len: length of that row, needed create correct hierarchy row
                                                                                                                                                                                                                                                                                                                                              Returns: rows list of hierarchy rows that should be put inside data to show new_hierarchy if not already added. Hierarchy rows will have not empty: id(if created), type, name and summable fields."                                                                             , 0.2496047344967679, 0.4109366039448251, 0.2810573117880628, 0.3473535707782312
python  , "def get_hierarchy_node(self, hierarchy):
          """"""Returns HierarchyNode representing hierarchy. If there was not
          created node representing this hierarchy, None is returned.
          
          Arguments:
          hierarchy - hierarchy list
          """""""                                                                                                                                                          , "Returns HierarchyNode representing hierarchy. If there was not
                                                                                                                                                                             created node representing this hierarchy, None is returned.
                                                                                                                                                                             
                                                                                                                                                                             Arguments:
                                                                                                                                                                             hierarchy - hierarchy list"                                                                                                                                    , "Args:
                                                                                                                                                                                                                                                                                                                                              hierarchy (list): List of nodes that form hierarchical relationship.
                                                                                                                                                                                                                                                                                                                                              Returns:
                                                                                                                                                                                                                                                                                                                                              HierarchyNode: If a node representing this hierarchy exists, it is returned; otherwise None."                                                                                                                                                                                    , 0.2496047344967679, 0.4109366039448251, 0.2810573117880628, 0.3473535707782312
python  , "def get_full_id(self, hierarchy):
          """"""Returns id for row with specified hierarchy. If there is no node
          representing such a hierarchy, HierarchyError is thrown.
          
          Arguments:
          hierarchy -- hierarchy list
          """""""                                                                                                                                                          , "Returns id for row with specified hierarchy. If there is no node
                                                                                                                                                                             representing such a hierarchy, HierarchyError is thrown.
                                                                                                                                                                             
                                                                                                                                                                             Arguments:
                                                                                                                                                                             hierarchy -- hierarchy list"                                                                                                                                   , "Args:
                                                                                                                                                                                                                                                                                                                                              hierarchy: hierarchy list
                                                                                                                                                                                                                                                                                                                                              Returns: id for row with specified hierarchy or raises HierarchyError if there's no node representing such a hierarchy"                                                                                                                                                          , 0.2496047344967679, 0.4109366039448251, 0.2810573117880628, 0.3473535707782312
python  , "def get_parent_id(self, id):
          """"""Returns id of parent of row with given id. If this row has
          no parent, None is returned.
          
          Parameters:
          id -- id of child
          """""""                                                                                                                                                          , "Returns id of parent of row with given id. If this row has
                                                                                                                                                                             no parent, None is returned.
                                                                                                                                                                             
                                                                                                                                                                             Parameters:
                                                                                                                                                                             id -- id of child"                                                                                                                                             , "Args:
                                                                                                                                                                                                                                                                                                                                              id: The id of the child whose parent's id is to be found.
                                                                                                                                                                                                                                                                                                                                              Returns:
                                                                                                                                                                                                                                                                                                                                              str: Returns id of parent of row with given id or None if this row has no parent."                                                                                                                                                                                               , 0.2496047344967679, 0.4109366039448251, 0.2810573117880628, 0.3473535707782312
python  , "def get_child(self, key):
          """"""Returns child node with given id. If there is no node with this
          id, None is returned.
          
          Arguments:
          key -- id connected with child node
          """""""                                                                                                                                                          , "Returns child node with given id. If there is no node with this
                                                                                                                                                                             id, None is returned.
                                                                                                                                                                             
                                                                                                                                                                             Arguments:
                                                                                                                                                                             key -- id connected with child node"                                                                                                                           , "Args:
                                                                                                                                                                                                                                                                                                                                              key: The ID of the child node to be retrieved.
                                                                                                                                                                                                                                                                                                                                              Returns:
                                                                                                                                                                                                                                                                                                                                              A child node if it exists, otherwise None."                                                                                                                                                                                                                                      , 0.2496047344967679, 0.4109366039448251, 0.2810573117880628, 0.3473535707782312
python  , "def has_child(self, key):
          """"""Returns True, if there is node connected with value key,
          otherwise False.
          
          Arguments:
          key -- id connected with child node
          """""""                                                                                                                                                          , "Returns True, if there is node connected with value key,
                                                                                                                                                                             otherwise False.
                                                                                                                                                                             
                                                                                                                                                                             Arguments:
                                                                                                                                                                             key -- id connected with child node"                                                                                                                           , "Args:
                                                                                                                                                                                                                                                                                                                                              key: id connected with child node
                                                                                                                                                                                                                                                                                                                                              Returns:
                                                                                                                                                                                                                                                                                                                                              bool: True if there is node connected with value key, otherwise False"                                                                                                                                                                                                           , 0.2496047344967679, 0.4109366039448251, 0.2810573117880628, 0.3473535707782312
python  , "def get_teryt_object(self, woj_code, pow_code=None, gm_code=None):
          """"""Returns dict representing teritorial unit which code is
          woj_code[ + pow_code[ + gm_code]]. If such a unit cannot be found,
          None is returned.
          
          Arguments:
          woj_code -- code of unit's wojewodztwo
          pow_code -- code of unit's powiat
          gm_code -- code of unit's gmina
          """""""                                                                                                                                                          , "Returns dict representing teritorial unit which code is
                                                                                                                                                                             woj_code[ + pow_code[ + gm_code]]. If such a unit cannot be found,
                                                                                                                                                                             None is returned.
                                                                                                                                                                             
                                                                                                                                                                             Arguments:
                                                                                                                                                                             woj_code -- code of unit's wojewodztwo
                                                                                                                                                                             pow_code -- code of unit's powiat
                                                                                                                                                                             gm_code -- code of unit's gmina"                                                                                                                               , "Args:
                                                                                                                                                                                                                                                                                                                                              woj_code: The code representing the administrative region (e.g., 'wielkopolskie').
                                                                                                                                                                                                                                                                                                                                              pow_code: Optional; The code representing the district or county in which the region is located (e.g., 'powiat krolewski'). Defaults to None if not provided.
                                                                                                                                                                                                                                                                                                                                              gm_code: Optional; The code representing the smallest administrative unit of a larger area (e.g., 'gmina Świętochłowice'). Defaults to None if not provided.
                                                                                                                                                                                                                                                                                                                                              Returns:
                                                                                                                                                                                                                                                                                                                                              dict or None: A dictionary containing information about the teritorial unit with the given codes, or None if no such unit is found. The keys in the dictionary are dependent on the specific data available for the given teritorial unit."                                      , 0.2496047344967679, 0.4109366039448251, 0.2810573117880628, 0.3473535707782312
python  , "def get_teryt_name(self, code):
          """"""Returns name of teritorial unit which code is
          woj_code[ + pow_code[ + gm_code]]. If such a unit cannot be found,
          None is returned.
          
          Arguments:
          code -- unit's TERYT code
          """""""                                                                                                                                                          , "Returns name of teritorial unit which code is
                                                                                                                                                                             woj_code[ + pow_code[ + gm_code]]. If such a unit cannot be found,
                                                                                                                                                                             None is returned.
                                                                                                                                                                             
                                                                                                                                                                             Arguments:
                                                                                                                                                                             code -- unit's TERYT code"                                                                                                                                     , "Args:
                                                                                                                                                                                                                                                                                                                                              Returns:
                                                                                                                                                                                                                                                                                                                                              str: name of teritorial unit if found, None otherwise"                                                                                                                                                                                                                           , 0.2496047344967679, 0.4109366039448251, 0.2810573117880628, 0.3473535707782312
python  , "def get_teryt_id(self, hierarchy):
          """"""Returns teryt id of teritorial unit represented by hierarchy.
          Letters in hierarchy strings are lowercased and changed so that
          they could be in the same form as they are expected.
          If such a unit can not be found, returns None.
          
          Arguments:
          hierarchy -- list containing name of unit's wojewodztwo,
          powiat(optionally) and gmina(optionally)
          """""""                                                                                                                                                          , "Returns teryt id of teritorial unit represented by hierarchy.
                                                                                                                                                                             Letters in hierarchy strings are lowercased and changed so that
                                                                                                                                                                             they could be in the same form as they are expected.
                                                                                                                                                                             If such a unit can not be found, returns None.
                                                                                                                                                                             
                                                                                                                                                                             Arguments:
                                                                                                                                                                             hierarchy -- list containing name of unit's wojewodztwo,
                                                                                                                                                                             powiat(optionally) and gmina(optionally)"                                                                                                                      , "Args:
                                                                                                                                                                                                                                                                                                                                              hierarchy: list containing name of unit's wojewodztwo, powiat(optionally) and gmina(optionally)
                                                                                                                                                                                                                                                                                                                                              Returns:
                                                                                                                                                                                                                                                                                                                                              str or None: teryt id of teritorial unit represented by hierarchy. If such a unit can not be found, returns None."                                                                                                                                                               , 0.2496047344967679, 0.4109366039448251, 0.2810573117880628, 0.3473535707782312
python  , "def find_highest_id(self, objects):
          """"""Returns highest id of objects in list.
          
          Argument:
          objects -- list of objects that have id value
          """""""                                                                                                                                                          , "Returns highest id of objects in list.
                                                                                                                                                                             
                                                                                                                                                                             Argument:
                                                                                                                                                                             objects -- list of objects that have id value"                                                                                                                 , """Returns highest id of objects in list. Arguments: objects -- list of objects that have id value."""                                                                                                                                                                           , 0.2496047344967679, 0.4109366039448251, 0.2810573117880628, 0.3473535707782312
python  , "def correct_powiat_name(self, full_name):
          """"""Returns only powiat's name, without 'powiat' part, 'm. st.'
          
          Arguments:
          full_name -- full name of powiat
          """""""                                                                                                                                                          , "Returns only powiat's name, without 'powiat' part, 'm. st.'
                                                                                                                                                                             
                                                                                                                                                                             Arguments:
                                                                                                                                                                             full_name -- full name of powiat"                                                                                                                              , "Args:
                                                                                                                                                                                                                                                                                                                                              full_name: The full name of a powiat
                                                                                                                                                                                                                                                                                                                                              Returns:
                                                                                                                                                                                                                                                                                                                                              str: The powiat's name without 'powiat', 'm. st.' part"                                                                                                                                                                                                                          , 0.2496047344967679, 0.4109366039448251, 0.2810573117880628, 0.3473535707782312
python  , "def correct_gmina_name(self, full_name):
          """"""Returns only gmina's name, without 'm.' part.
          
          Arguments:
          full_name -- full name of gmina
          """""""                                                                                                                                                          , "Returns only gmina's name, without 'm.' part.
                                                                                                                                                                             
                                                                                                                                                                             Arguments:
                                                                                                                                                                             full_name -- full name of gmina"                                                                                                                               , "Args:
                                                                                                                                                                                                                                                                                                                                              full_name: Full name of the commune
                                                                                                                                                                                                                                                                                                                                              Returns:
                                                                                                                                                                                                                                                                                                                                              str: The name of the commune without 'm.' part"                                                                                                                                                                                                                                  , 0.2496047344967679, 0.4109366039448251, 0.2810573117880628, 0.3473535707782312
